timestamp,open,high,low,close,volume,trades
2024-11-07T00:00:00.000Z,2422.61,2749.97,2421.12,2727.72,565806,29166
2024-11-08T00:00:00.000Z,2727.72,2924.63,2705.08,2900.25,472802,30731
2024-11-09T00:00:00.000Z,2900.25,2988.13,2891.07,2966.42,426447,19963
2024-11-10T00:00:00.000Z,2966.42,3159.86,2956.11,3129.01,412939,17352
2024-11-11T00:00:00.000Z,3129.01,3255.54,3074.31,3189.83,606306,27735
2024-11-12T00:00:00.000Z,3189.83,3396.72,3108.98,3380.61,608021,35266
2024-11-13T00:00:00.000Z,3380.61,3456.77,3214.67,3250.96,520249,34413
2024-11-14T00:00:00.000Z,3250.96,3339.99,3122.23,3195.18,416504,28213
2024-11-15T00:00:00.000Z,3195.18,3245.29,3031.3,3061.27,212043,17635
2024-11-16T00:00:00.000Z,3061.27,3136,3016.21,3094.4300000000003,284100,22451
2024-11-17T00:00:00.000Z,3094.4300000000003,3224,3075.65,3133.9900000000002,127324,7665
2024-11-18T00:00:00.000Z,3133.9900000000002,3166.7,3035.79,3078.78,157571,14974
2024-11-19T00:00:00.000Z,3078.78,3230,3051.83,3213.68,256919,14758
2024-11-20T00:00:00.000Z,3213.68,3226,3069.48,3112.62,152668,13682
2024-11-21T00:00:00.000Z,3112.62,3165.7,3030.87,3073.79,138060,11812
2024-11-22T00:00:00.000Z,3073.79,3390.98,3035.93,3363.74,300619,24343
2024-11-23T00:00:00.000Z,3363.74,3432.93,3262.76,3335.05,268172,21358
2024-11-24T00:00:00.000Z,3335.05,3503.88,3316.26,3399.1,219045,27673
2024-11-25T00:00:00.000Z,3399.1,3456.33,3287.06,3368.8,146889,16228
2024-11-26T00:00:00.000Z,3368.8,3555.23,3306.51,3418.57,315269,24723
2024-11-27T00:00:00.000Z,3418.57,3466.3,3255.07,3328,185599,20994
2024-11-28T00:00:00.000Z,3328,3691.48,3304.47,3661.19,285448,29984
2024-11-29T00:00:00.000Z,3661.19,3668.33,3534.31,3585,174125,20851
2024-11-30T00:00:00.000Z,3585,3650.91,3539.87,3596.9,163846,13970
2024-12-01T00:00:00.000Z,3596.9,3747.18,3572.09,3709.56,235006,21537
2024-12-02T00:00:00.000Z,3709.56,3753.24,3658.4,3717.29,155292,14347
2024-12-03T00:00:00.000Z,3717.29,3774.17,3559.15,3649.57,263395,24917
2024-12-04T00:00:00.000Z,3649.57,3677.35,3500.69,3624.72,304522,27506
2024-12-05T00:00:00.000Z,3624.72,3898.1,3622.2,3845.96,281712,24853
2024-12-06T00:00:00.000Z,3845.96,3964,3671.28,3795.7400000000002,380278,26897
2024-12-07T00:00:00.000Z,3795.7400000000002,4100,3785.16,4009.07,320397,27326
2024-12-08T00:00:00.000Z,4009.07,4033.22,3977.96,4002.55,114102,12797
2024-12-09T00:00:00.000Z,4002.55,4021.9,3928.62,4011,105622,13822
2024-12-10T00:00:00.000Z,4011,4012.62,3475.1,3715.32,489297,48151
2024-12-11T00:00:00.000Z,3715.32,3782.57,3517.61,3633.95,286342,23590
2024-12-12T00:00:00.000Z,3633.95,3855,3566.31,3837.21,133583,8651
2024-12-13T00:00:00.000Z,3837.21,3993.82,3803.4,3887.56,219248,12874
2024-12-14T00:00:00.000Z,3887.56,3971,3853.45,3909.99,245528,12425
2024-12-15T00:00:00.000Z,3909.99,3948.78,3823.94,3874.54,104931,8733
2024-12-16T00:00:00.000Z,3874.54,3979,3832.49,3961.27,118761,8797
2024-12-17T00:00:00.000Z,3961.27,4118.32,3882.01,3990.78,306877,18770
2024-12-18T00:00:00.000Z,3990.78,4044,3848.48,3896.78,242380,18403
2024-12-19T00:00:00.000Z,3896.78,3908,3621,3630.6,333448,27646
2024-12-20T00:00:00.000Z,3630.6,3721.75,3328.65,3417.41,712701,46981
2024-12-21T00:00:00.000Z,3417.41,3488,3100,3471.6,1287029,57433
2024-12-22T00:00:00.000Z,3471.6,3554.61,3294.81,3340.28,306713,21304
2024-12-23T00:00:00.000Z,3340.28,3402.12,3221.3,3281.88,298486,26021
2024-12-24T00:00:00.000Z,3281.88,3462.97,3217.03,3421.9,398443,23993
2024-12-25T00:00:00.000Z,3421.9,3540.25,3354.38,3492.51,172443,22899
2024-12-26T00:00:00.000Z,3492.51,3546.64,3441.24,3496.55,132830,9471
2024-12-27T00:00:00.000Z,3496.55,3515.36,3305.05,3335.15,131004,9333
2024-12-28T00:00:00.000Z,3335.15,3444.9,3305.51,3332.83,199890,16333
2024-12-29T00:00:00.000Z,3332.83,3429.9,3320.49,3400.51,121061,7164
2024-12-30T00:00:00.000Z,3400.51,3411.09,3322.06,3351.97,72049,8612
2024-12-31T00:00:00.000Z,3351.97,3430.92,3297.71,3358.86,114913,11535
2025-01-01T00:00:00.000Z,3358.86,3450.85,3311.85,3334.56,80208,8275
2025-01-02T00:00:00.000Z,3334.56,3372.9,3311.06,3359.05,124677,6784
2025-01-03T00:00:00.000Z,3359.05,3512.85,3352.3,3455.11,184965,23826
2025-01-04T00:00:00.000Z,3455.11,3629.99,3422.91,3610.6,143039,9911
